기준연도,학교명,학기,재학생,학자금대출이용학생비율(%) 전체,학자금대출이용학생비율(%) 등록금
2022,김천대학교,1,"2,574",11.1,6.3
2022,김천대학교,2,"2,317",12.3,7.6
2022,나사렛대학교,1,"4,841",14.4,9.6
2022,나사렛대학교,2,"4,576",15.6,9.7
2022,남부대학교,1,"3,047",10.3,4.3
2022,남부대학교,2,"2,841",11.1,3.6
2022,남서울대학교,1,"9,208",13.5,9.6
2022,남서울대학교,2,"8,687",12.9,7.7
2022,단국대학교,1,"22,015",13,9.1
2022,단국대학교,2,"20,717",14.2,9.2
2022,대구가톨릭대학교,1,"11,311",12.2,7.6
2022,대구가톨릭대학교,2,"10,656",13.6,8.1
2022,대구경북과학기술원,1,782,2,0
2022,대구경북과학기술원,2,709,2.1,0
2022,대구교육대학교,1,"1,553",5.8,2.8
2022,대구교육대학교,2,"1,527",6.5,2.7
2022,대구대학교,1,"15,941",12.6,7.1
2022,대구대학교,2,"15,201",13.1,7.5
2022,대구예술대학교,1,595,17.5,13.3
2022,대구예술대학교,2,559,18.2,13.6
2022,대구한의대학교,1,"6,236",14.2,7.7
2022,대구한의대학교,2,"5,810",15,8.2
2022,대신대학교,1,438,11.4,5.3
2022,대신대학교,2,424,13.7,3.3
2022,대전가톨릭대학교,1,32,0,0
2022,대전가톨릭대학교,2,31,0,0
2022,대전대학교,1,"8,504",13.1,7.3
2022,대전대학교,2,"8,138",14.1,7.4
2022,대전신학대학교,1,55,9.1,1.8
2022,대전신학대학교,2,49,4.1,4.1
2022,대진대학교,1,"7,243",15.1,11.7
2022,대진대학교,2,"6,878",15.7,10.9
2022,덕성여자대학교,1,"5,269",10.9,7.7
2022,덕성여자대학교,2,"5,050",11.8,8.4
2022,동국대학교,1,"20,442",11.4,7.7
2022,동국대학교,2,"18,705",12.4,7.9
2022,동덕여자대학교,1,"6,834",11.4,7.6
2022,동덕여자대학교,2,"6,410",11.1,6.9
2022,동명대학교,1,"7,055",13.5,6.4
2022,동명대학교,2,"6,702",14.1,6.3
2022,동서대학교,1,"9,296",17.4,11.2
2022,동서대학교,2,"8,713",17.5,9.9
2022,동신대학교,1,"6,098",10.6,5
2022,동신대학교,2,"5,564",12.2,6.1
2022,동아대학교,1,"17,887",14.2,7.7
2022,동아대학교,2,"17,008",14.4,6.9
2022,동양대학교,1,"3,852",12.6,6.2
2022,동양대학교,2,"3,483",13.9,7.2
2022,동의대학교,1,"14,514",13.1,6.9
2022,동의대학교,2,"13,829",13.5,5.9
2022,루터대학교,1,337,13.1,7.7
2022,루터대학교,2,286,16.4,9.1
2022,명지대학교,1,"13,676",12.9,8.9
2022,명지대학교,2,"12,786",13.6,9
2022,목원대학교,1,"7,120",13.1,6.5
2022,목원대학교,2,"6,491",14.5,6.2
2022,목포가톨릭대학교,1,492,8.7,4.3
2022,목포가톨릭대학교,2,493,12.2,5.5
2022,배재대학교,1,"7,936",10.9,6
2022,배재대학교,2,"7,125",12.4,7.3
2022,백석대학교,1,"11,767",17.8,13.1
2022,백석대학교,2,"11,020",18.2,12.2
2022,부산가톨릭대학교,1,"3,740",13.3,7.4
2022,부산가톨릭대학교,2,"3,568",14,7.7
2022,부산교육대학교,1,"1,474",4.5,1.1
2022,부산교육대학교,2,"1,414",5.9,1.6
2022,부산대학교,1,"19,258",9,2.4
2022,부산대학교,2,"18,116",9.8,2.5
2022,부산외국어대학교,1,"6,897",14.6,8.9
2022,부산외국어대학교,2,"6,326",14.7,7.9
2022,부산장신대학교,1,143,15.4,6.3
2022,부산장신대학교,2,130,20,7.7
2022,삼육대학교,1,"5,332",13.1,8.3
2022,삼육대학교,2,"5,064",14.6,8.8
2022,상명대학교,1,"11,859",12.9,8.6
2022,상명대학교,2,"11,014",13.3,8.3
2022,상지대학교,1,"6,248",14.3,9.4
2022,상지대학교,2,"5,901",15.2,9.4
2022,서강대학교,1,"7,974",8.6,4.6
2022,서강대학교,2,"7,226",9.8,5.1
2022,서경대학교,1,"6,510",13.6,10.5
2022,서경대학교,2,"6,024",14.6,11.3
2022,서울과학기술대학교,1,"10,064",9,4.4
2022,서울과학기술대학교,2,"9,519",9.3,4.2
2022,서울교육대학교,1,"1,496",3.8,1.3
2022,서울교육대학교,2,"1,405",4,1.1
2022,서울기독대학교,1,403,18.6,13.2
2022,서울기독대학교,2,372,19.1,12.1
2022,서울대학교,1,"15,870",3.9,1.7
2022,서울대학교,2,"15,285",4.2,1.6
2022,서울시립대학교,1,"8,674",9.1,1.8
2022,서울시립대학교,2,"8,030",9.4,1.7
2022,서울신학대학교,1,"2,082",21.5,12.5
2022,서울신학대학교,2,"1,846",20.8,11.3
2022,서울여자대학교,1,"7,008",10.3,6.4
2022,서울여자대학교,2,"6,219",10.6,6.8
2022,서울장신대학교,1,323,26.6,18
2022,서울장신대학교,2,316,25.9,15.2
2022,서울한영대학교,1,655,14.8,10.2
2022,서울한영대학교,2,585,14.5,9.7
2022,서원대학교,1,"6,644",11.4,7.2
2022,서원대학교,2,"5,989",13.2,8.2
2022,선문대학교,1,"9,174",14.5,9.1
2022,선문대학교,2,"8,561",14.8,8.5
2022,성결대학교,1,"5,290",15.5,12.7
2022,성결대학교,2,"4,998",16.4,12.8
2022,성공회대학교,1,"1,931",14.8,8.7
2022,성공회대학교,2,"1,734",13.9,7.9
2022,성균관대학교,1,"18,298",7.8,4.9
2022,성균관대학교,2,"17,326",8.5,4.9
2022,성신여자대학교,1,"8,873",11.6,9
2022,성신여자대학교,2,"8,315",10.4,6.2
2022,세명대학교,1,"6,835",14.7,9.3
2022,세명대학교,2,"6,444",16.3,10.1
2022,세종대학교,1,"11,688",10.5,6.3
2022,세종대학교,2,"11,157",10.5,5.2
2022,세한대학교,1,"3,465",13.9,7.2
2022,세한대학교,2,"3,156",15.6,8.1
2022,송원대학교,1,"3,040",9.9,3.9
2022,송원대학교,2,"2,915",11.1,5.3
2022,수원가톨릭대학교,1,122,0,0
2022,수원가톨릭대학교,2,121,0,0
2022,수원대학교,1,"8,587",11.2,7.4
2022,수원대학교,2,"8,041",11.7,6.9
2022,숙명여자대학교,1,"9,830",9.7,7.1
2022,숙명여자대학교,2,"9,366",10.1,6.8
2022,순복음총회신학교,1,127,15,11
2022,순복음총회신학교,2,112,14.3,9.8
2022,순천향대학교,1,"10,517",11.7,6.9
2022,순천향대학교,2,"10,377",12.2,6.5
2022,숭실대학교,1,"13,864",10,6.9
2022,숭실대학교,2,"13,101",11.2,7.8
2022,신경주대학교,1,690,4.3,2.8
2022,신경주대학교,2,544,5.1,3.3
2022,신라대학교,1,"7,550",15.3,8.7
2022,신라대학교,2,"6,602",17.3,9.7
2022,신한대학교,1,"6,233",18,15
2022,신한대학교,2,"5,913",18.7,15
2022,아신대학교,1,410,24.9,15.4
2022,아신대학교,2,364,26.9,14
2022,아주대학교,1,"9,705",12.7,9
2022,아주대학교,2,"9,014",14.3,9.6
2022,안양대학교,1,"4,577",15.2,12.1
2022,안양대학교,2,"4,349",15.5,11.8
2022,연세대학교,1,"26,144",9.5,5.7
2022,연세대학교,2,"24,651",10.4,6
2022,영남대학교,1,"20,009",11.4,6.2
2022,영남대학교,2,"19,175",12.4,6.4
2022,영남신학대학교,1,395,13.2,3.3
2022,영남신학대학교,2,345,16.5,3.5
2022,영산대학교,1,"5,837",10.4,4.4
2022,영산대학교,2,"5,421",11.3,4.6
2022,영산선학대학교,1,38,0,0
2022,영산선학대학교,2,31,0,0
2022,예수대학교,1,529,11.3,5.9
2022,예수대학교,2,523,12.4,7.5
2022,예원예술대학교,1,"1,426",11.3,8.9
2022,예원예술대학교,2,"1,254",11.2,8.5
2022,용인대학교,1,"5,444",16.6,11.8
2022,용인대학교,2,"5,184",16.8,11.4
2022,우석대학교,1,"6,893",13.7,7.9
2022,우석대학교,2,"6,425",14.1,8
2022,우송대학교,1,"9,417",12.4,8.4
2022,우송대학교,2,"8,553",12.4,7.8
2022,울산과학기술원,1,"1,754",5,0.9
2022,울산과학기술원,2,"1,600",5.3,1
2022,울산대학교,1,"11,361",10.7,6.3
2022,울산대학교,2,"10,677",11.6,6.8
2022,원광대학교,1,"13,206",12.5,6.2
2022,원광대학교,2,"12,626",13,5.3
2022,위덕대학교,1,"2,617",8.9,4.7
2022,위덕대학교,2,"2,317",10.4,4.8
2022,유원대학교,1,"3,331",11.9,7.7
2022,유원대학교,2,"3,142",12.8,7.4
2022,을지대학교,1,"4,267",12.3,9.7
2022,을지대학교,2,"4,184",14.4,10.7
2022,이화여자대학교,1,"15,281",7.2,4.6
2022,이화여자대학교,2,"14,026",7.6,4.5
2022,인제대학교,1,"7,857",16.6,11.1
2022,인제대학교,2,"7,570",17.2,11
2022,인천가톨릭대학교,1,698,15.2,12.3
2022,인천가톨릭대학교,2,669,15.4,12.3
2022,인천대학교,1,"11,342",11.3,4
2022,인천대학교,2,"10,492",11.7,3.3
2022,인하대학교,1,"17,175",12.1,7.4
2022,인하대학교,2,"16,142",12.9,7.6
2022,장로회신학대학교,1,616,19.2,10.9
2022,장로회신학대학교,2,581,21.2,10.3
2022,전남대학교,1,"18,766",7.8,2.1
2022,전남대학교,2,"17,311",8.9,2.2
2022,전북대학교,1,"17,561",8.5,2.8
2022,전북대학교,2,"16,738",9.3,2.6
2022,전주교육대학교,1,"1,139",5.7,1.9
2022,전주교육대학교,2,"1,089",6.2,1.5
2022,전주대학교,1,"11,256",11.4,5.5
2022,전주대학교,2,"10,425",12.6,6.3
2022,정석대학,1,44,0,0
2022,정석대학,2,43,0,0
2022,제주국제대학교,1,518,4.8,2.1
2022,제주국제대학교,2,480,4.8,2.7
2022,제주대학교,1,"9,435",8.8,2.4
2022,제주대학교,2,"8,883",9.6,2.6
2022,조선대학교,1,"18,341",10.5,5.5
2022,조선대학교,2,"17,375",11.5,4.9
2022,중부대학교,1,"7,262",13.3,9.1
2022,중부대학교,2,"6,929",14.4,9.5
2022,중앙대학교,1,"23,075",9.4,5.7
2022,중앙대학교,2,"21,501",10.8,6.3
2022,중앙승가대학교,1,102,0,0
2022,중앙승가대학교,2,96,0,0
2022,중원대학교,1,"3,590",11.3,6.2
2022,중원대학교,2,"3,193",13.6,6.9
2022,진주교육대학교,1,"1,299",5.2,1.4
2022,진주교육대학교,2,"1,268",6.5,1.2
2022,차의과학대학교,1,"2,227",14.1,8.4
2022,차의과학대학교,2,"2,077",16.1,9.4
2022,창신대학교,1,"1,658",11.1,5.1
2022,창신대학교,2,"1,597",11.7,3.8
2022,청운대학교,1,"5,719",14.3,9.1
2022,청운대학교,2,"5,332",14.3,7.7
2022,청주교육대학교,1,"1,172",6.8,2.9
2022,청주교육대학교,2,"1,159",6.6,2.1
2022,청주대학교,1,"10,582",11.1,7.8
2022,청주대학교,2,"10,255",12,8.3
2022,초당대학교,1,"3,206",12.4,6.2
2022,초당대학교,2,"2,889",13.7,7.3
2022,총신대학교,1,"1,466",18.8,11.1
2022,총신대학교,2,"1,354",19.4,11.4
2022,추계예술대학교,1,"1,068",22.7,16.9
2022,추계예술대학교,2,"1,056",22.2,17.9
2022,춘천교육대학교,1,"1,294",5.3,1.5
2022,춘천교육대학교,2,"1,271",6.4,1.3
2022,충남대학교,1,"16,930",6.9,1.9
2022,충남대학교,2,"15,824",7.9,2.4
2022,충북대학교,1,"12,818",8.6,2.5
2022,충북대학교,2,"12,267",9.4,2.4
2022,칼빈대학교,1,429,14.7,8.4
2022,칼빈대학교,2,480,11.7,7.5
2022,평택대학교,1,"3,269",13.7,10.3
2022,평택대학교,2,"3,018",15.2,11.4
2022,포항공과대학교,1,"1,285",2.6,0.5
2022,포항공과대학교,2,"1,196",3,0.4
2022,한경국립대학교,1,"4,969",9.4,3.4
2022,한경국립대학교,2,"4,652",9.7,3.1
2022,한국공학대학교,1,"7,054",14.1,10.8
2022,한국공학대학교,2,"6,637",15.3,11.6
2022,한국과학기술원,1,"3,665",1.4,0.1
2022,한국과학기술원,2,"3,508",1.7,0.2
2022,한국교원대학교,1,"2,298",6,1.3
2022,한국교원대학교,2,"2,194",6.5,1.3
2022,한국기술교육대학교,1,"4,133",6.2,1.8
2022,한국기술교육대학교,2,"3,806",6.9,2
2022,한국방송통신대학교,1,"96,748",3.5,1.8
2022,한국방송통신대학교,2,"83,938",3.6,1.7
2022,한국성서대학교,1,"1,025",15.9,10.6
2022,한국성서대학교,2,903,18.7,11.8
2022,한국에너지공과대학교,1,105,0,0
2022,한국에너지공과대학교,2,102,0,0
2022,한국예술종합학교,1,"2,655",11.7,5
2022,한국예술종합학교,2,"2,504",12.1,5.4
2022,한국외국어대학교,1,"16,593",10.2,6.6
2022,한국외국어대학교,2,"14,744",11,6.6
2022,한국전통문화대학교,1,591,6.1,1.9
2022,한국전통문화대학교,2,529,6.4,1.3
2022,한국체육대학교,1,"2,384",10,2.9
2022,한국체육대학교,2,"2,275",10.3,1.8
2022,한국침례신학대학교,1,955,21.5,8.3
2022,한국침례신학대학교,2,890,23.4,8.7
2022,한국항공대학교,1,"4,075",13.4,9.6
2022,한국항공대학교,2,"3,747",13.5,8.5
2022,한남대학교,1,"11,168",10.6,6.3
2022,한남대학교,2,"10,607",10.7,5.4
2022,한동대학교,1,"3,926",15.7,9.9
2022,한동대학교,2,"3,671",16.3,9.8
2022,한라대학교,1,"3,156",11.8,7.7
2022,한라대학교,2,"2,784",14.6,9.2
2022,한림대학교,1,"7,568",12.5,8.1
2022,한림대학교,2,"7,168",13.2,7.2
2022,한서대학교,1,"6,542",15.8,11.3
2022,한서대학교,2,"6,291",17.4,12.2
2022,한성대학교,1,"6,840",13.5,10.6
2022,한성대학교,2,"6,391",13.3,8.1
2022,한세대학교,1,"2,494",16.4,13.2
2022,한세대학교,2,"2,323",17.9,13.5
2022,한신대학교,1,"5,301",13.8,10.5
2022,한신대학교,2,"4,976",13.7,9.7
2022,한양대학교,1,"25,155",10.6,6.5
2022,한양대학교,2,"24,524",11.1,6.2
2022,한일장신대학교,1,860,15.7,6.5
2022,한일장신대학교,2,791,17.4,6.1
2022,협성대학교,1,"4,030",14.8,9.7
2022,협성대학교,2,"3,748",14.4,9.4
2022,호남대학교,1,"7,002",9,4.5
2022,호남대학교,2,"6,656",9.7,5
2022,호남신학대학교,1,494,15.6,8.5
2022,호남신학대학교,2,451,12.4,4.9
2022,호서대학교,1,"11,758",13.9,9.7
2022,호서대학교,2,"11,421",14.4,9.5
2022,호원대학교,1,"5,362",16.1,10.5
2022,호원대학교,2,"4,717",16.9,9.9
2022,홍익대학교,1,"17,548",10.7,6
2022,홍익대학교,2,"17,029",11,5.5
2022,화성의과학대학교,1,374,0.3,0.3
2022,화성의과학대학교,2,355,0.8,0.8
2023,가야대학교(김해),1,"1,698",16,9.7
2023,가야대학교(김해),2,"1,663",17.8,9.7
2023,가천대학교,1,"20,563",11,8.3
2023,가천대학교,2,"19,835",11.5,8.3
2023,가톨릭관동대학교,1,"5,939",15.4,10
2023,가톨릭관동대학교,2,"5,661",15.8,9.8
2023,가톨릭꽃동네대학교,1,411,15.8,9
2023,가톨릭꽃동네대학교,2,398,15.3,8.3
2023,가톨릭대학교,1,"8,343",12,8.3
2023,가톨릭대학교,2,"7,789",11.6,7.4
2023,감리교신학대학교,1,604,17.1,10.8
2023,감리교신학대학교,2,569,20,11.4
2023,강남대학교,1,"6,503",13.9,9.7
2023,강남대학교,2,"5,896",15,10.7
2023,강서대학교,1,"1,644",12.3,9.2
2023,강서대학교,2,"1,479",13.8,10.1
2023,강원대학교,1,"19,031",11.2,4.4
2023,강원대학교,2,"17,836",11.2,3.9
2023,건국대학교,1,"22,532",12.8,8.4
2023,건국대학교,2,"20,787",13.4,8.4
2023,건양대학교,1,"6,504",11.1,5.4
2023,건양대학교,2,"6,273",12.2,5
2023,경기대학교,1,"14,153",11.8,8
2023,경기대학교,2,"13,208",11.9,7.3
2023,경남과학기술대학교,1,"2,641",0,0
2023,경남과학기술대학교,2,"2,644",0,0
2023,경남대학교,1,"9,551",12.5,5.9
2023,경남대학교,2,"9,038",12.8,5.4
2023,경동대학교,1,"7,060",18.4,13.9
2023,경동대학교,2,"6,831",18.1,13
2023,경북대학교,1,"21,658",9.2,2.5
2023,경북대학교,2,"19,723",9.2,1.9
2023,경상국립대학교,1,"14,990",11.5,3.3
2023,경상국립대학교,2,"14,032",12.1,3
2023,경성대학교,1,"11,870",15.1,9.3
2023,경성대학교,2,"11,475",15.1,8.3
2023,경운대학교,1,"4,390",13.5,8
2023,경운대학교,2,"4,175",13.5,7.9
2023,경인교육대학교,1,"2,489",6.3,1.8
2023,경인교육대학교,2,"2,376",6.3,1.5
2023,경일대학교,1,"6,801",14.3,8.2
2023,경일대학교,2,"6,416",14,7.2
2023,경희대학교,1,"25,960",10.9,6.7
2023,경희대학교,2,"23,429",11.6,7
2023,계명대학교,1,"20,789",13.4,8.5
2023,계명대학교,2,"19,466",14.1,8.9
2023,고려대학교,1,"26,947",9.6,6.5
2023,고려대학교,2,"24,486",10.1,6.7
2023,고신대학교,1,"3,250",16,8.2
2023,고신대학교,2,"2,921",18.2,9.3
2023,공주교육대학교,1,"1,377",6.1,2.6
2023,공주교육대학교,2,"1,320",5.8,2.1
2023,광신대학교,1,454,11,6.4
2023,광신대학교,2,415,10.1,4.3
2023,광운대학교,1,"8,447",11.1,7.6
2023,광운대학교,2,"7,758",11.4,7.5
2023,광주가톨릭대학교,1,58,0,0
2023,광주가톨릭대학교,2,58,0,0
2023,광주과학기술원,1,833,2.4,0.4
2023,광주과학기술원,2,770,2.1,0.6
2023,광주교육대학교,1,"1,290",4.7,1.5
2023,광주교육대학교,2,"1,246",5.9,1.4
2023,광주대학교,1,"5,710",12.2,5.1
2023,광주대학교,2,"5,461",12.2,5.1
2023,광주여자대학교,1,"3,559",11,5.3
2023,광주여자대학교,2,"3,210",11.1,4.3
2023,국립강릉원주대학교,1,"7,152",11.6,3.9
2023,국립강릉원주대학교,2,"6,664",11.7,2.7
2023,국립경국대학교,1,"4,837",10.6,3
2023,국립경국대학교,2,"4,498",11.6,2.4
2023,국립공주대학교,1,"12,167",8.8,3.5
2023,국립공주대학교,2,"11,447",8.4,2.7
2023,국립군산대학교,1,"6,367",9.5,2.9
2023,국립군산대학교,2,"5,799",9.9,2.7
2023,국립금오공과대학교,1,"4,994",11.4,3.7
2023,국립금오공과대학교,2,"4,687",10.9,3.2
2023,국립목포대학교,1,"5,929",12.2,2.6
2023,국립목포대학교,2,"5,529",12.1,1.6
2023,국립목포해양대학교,1,"2,503",18,4
2023,국립목포해양대학교,2,"2,384",20.9,3.4
2023,국립부경대학교,1,"15,304",9.1,3
2023,국립부경대학교,2,"14,274",9,2.3
2023,국립순천대학교,1,"6,522",9.4,3.1
2023,국립순천대학교,2,"6,020",10,2.6
2023,국립창원대학교,1,"7,481",9.6,2.9
2023,국립창원대학교,2,"7,084",9.6,2.6
2023,국립한국교통대학교,1,"7,934",11.3,4.1
2023,국립한국교통대학교,2,"7,559",11.3,3.7
2023,국립한국해양대학교,1,"6,167",12.6,3.2
2023,국립한국해양대학교,2,"5,843",13.7,2.9
2023,국립한밭대학교,1,"8,320",9.4,3.7
2023,국립한밭대학교,2,"7,836",8.8,2.6
2023,국민대학교,1,"14,799",12.6,8.5
2023,국민대학교,2,"13,806",13,8.5
2023,극동대학교,1,"2,763",17,13
2023,극동대학교,2,"2,758",17,13.1
2023,금강대학교,1,188,10.1,1.1
2023,금강대학교,2,154,11,0
2023,김천대학교,1,"2,305",12.5,7.3
2023,김천대학교,2,"2,134",13.7,7.7
2023,나사렛대학교,1,"4,808",15.1,10.5
2023,나사렛대학교,2,"4,450",15.3,10
2023,남부대학교,1,"2,849",11.9,5.8
2023,남부대학교,2,"2,610",12.3,4.6
2023,남서울대학교,1,"8,962",14.2,9.8
2023,남서울대학교,2,"8,508",13.7,8
2023,단국대학교,1,"22,223",14.7,10.1
2023,단국대학교,2,"20,656",14.8,10
2023,대구가톨릭대학교,1,"10,980",13.3,8.2
2023,대구가톨릭대학교,2,"10,359",13.7,8.1
2023,대구경북과학기술원,1,833,1.8,0
2023,대구경북과학기술원,2,765,2.7,0
2023,대구교육대학교,1,"1,554",6.3,2.6
2023,대구교육대학교,2,"1,522",5.8,1.8
2023,대구대학교,1,"15,756",13.4,8.1
2023,대구대학교,2,"15,000",13.5,8.2
2023,대구예술대학교,1,429,16.6,11.9
2023,대구예술대학교,2,379,19,12.7
2023,대구한의대학교,1,"6,350",14,7.4
2023,대구한의대학교,2,"6,322",13.3,6.7
2023,대신대학교,1,436,13.3,4.6
2023,대신대학교,2,393,13.2,2.8
2023,대전가톨릭대학교,1,35,0,0
2023,대전가톨릭대학교,2,35,0,0
2023,대전대학교,1,"8,295",13.8,7.8
2023,대전대학교,2,"7,759",14.2,7.9
2023,대전신학대학교,1,41,9.8,2.4
2023,대전신학대학교,2,41,9.8,2.4
2023,대진대학교,1,"7,118",17.1,12.6
2023,대진대학교,2,"6,852",16.7,11.4
2023,덕성여자대학교,1,"5,385",12.3,8.9
2023,덕성여자대학교,2,"5,079",13.1,9.2
2023,동국대학교,1,"20,289",12.9,8.8
2023,동국대학교,2,"18,732",13,8.2
2023,동덕여자대학교,1,"6,981",12.4,8.4
2023,동덕여자대학교,2,"6,363",12.4,7.7
2023,동명대학교,1,"6,986",13.7,6.6
2023,동명대학교,2,"6,609",14.2,6.4
2023,동서대학교,1,"8,978",18.2,11.7
2023,동서대학교,2,"8,378",18.2,10.4
2023,동신대학교,1,"5,740",10.8,5.1
2023,동신대학교,2,"5,130",12.8,6
2023,동아대학교,1,"17,869",14.7,8.9
2023,동아대학교,2,"17,027",14.7,8.3
2023,동양대학교,1,"3,893",13.3,7.8
2023,동양대학교,2,"3,658",14.2,8.7
2023,동의대학교,1,"14,267",14.4,8
2023,동의대학교,2,"13,544",13.6,6.1
2023,루터대학교,1,346,15.6,10.4
2023,루터대학교,2,312,16.3,9.3
2023,명지대학교,1,"13,746",14,9.6
2023,명지대학교,2,"12,653",14.6,9.5
2023,목원대학교,1,"7,041",14.3,8
2023,목원대학교,2,"6,598",13.9,6.3
2023,목포가톨릭대학교,1,509,10.8,6.5
2023,목포가톨릭대학교,2,497,11.1,4.8
2023,배재대학교,1,"7,589",12.9,7.6
2023,배재대학교,2,"7,204",13.5,8.1
2023,백석대학교,1,"11,632",19.6,14.5
2023,백석대학교,2,"10,940",19.6,13.3
2023,부산가톨릭대학교,1,"3,534",13.8,8
2023,부산가톨릭대학교,2,"3,417",13.4,6.4
2023,부산교육대학교,1,"1,452",5.4,1.9
2023,부산교육대학교,2,"1,374",5.8,1.3
2023,부산대학교,1,"19,759",9.7,2.9
2023,부산대학교,2,"18,429",10.4,2.7
2023,부산외국어대학교,1,"6,735",14.6,9
2023,부산외국어대학교,2,"6,133",14.7,7.5
2023,부산장신대학교,1,133,22.6,6
2023,부산장신대학교,2,126,23.8,10.3
2023,삼육대학교,1,"5,445",14.2,9.3
2023,삼육대학교,2,"5,118",15.9,10
2023,상명대학교,1,"11,873",13.8,9.6
2023,상명대학교,2,"10,936",14.7,10
2023,상지대학교,1,"6,320",15.1,9.9
2023,상지대학교,2,"5,875",15.9,9.8
2023,서강대학교,1,"8,100",10.1,5.7
2023,서강대학교,2,"7,277",10.4,5.5
2023,서경대학교,1,"6,660",14.9,12
2023,서경대학교,2,"6,205",15.6,12.5
2023,서울과학기술대학교,1,"10,115",10.3,5.6
2023,서울과학기술대학교,2,"9,395",10.2,5.1
2023,서울교육대학교,1,"1,444",5.3,2.6
2023,서울교육대학교,2,"1,336",4.8,2
2023,서울기독대학교,1,413,15.3,11.1
2023,서울기독대학교,2,368,13.3,8.7
2023,서울대학교,1,"16,662",4.4,2.2
